Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics
17152,2ZQiI8jYatiYH1Kmidmi6w,No Lie - Sam Feldt Remix,Sean Paul,5,1SLZiXEjxNywrdIOHamoKV,No Lie (Remixes),2017-01-27,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.812,0.85,0,-3.741,1,0.145,0.0799,0.0,0.17,0.544,115.028,172540,"[Intro: Dua Lipa]
Feel your eyes, they all over me
Don't be shy, take control of me
Get the vibe, it's gonna be lit tonight

[Verse 1: Sean Paul]
Baby girl, yuh ah carry ten ton a phatness, gimme some a dat (Gimme dat)
Mixed wid di badness, look how she hot (Gyal, yuh hot)
Shaped like goddess, but a nah jus dat
Is a good piece a mentals under di cap (Ha)
Hot piece of game an' mi love how yuh trod (Stepper)
Watching every step a di pepper deh weh yuh got (Pepper)
Stayin' in my brain, memory nah detach (Memo')
Mainly my aim is to give yuh this love

[Pre-Chorus: Sean Paul]
Hypnotic, the way you move
Let me acknowledge the way you do
And I would not lie, baby, you
Beam me up like Scotty (Baby girl)
It's so hypnotic, the way you move
That's why I wanted to get to you
And I would not lie, baby, you
Move so hypnotic

[Chorus: Dua Lipa & Sean Paul]
No li-i-i-ie
Gyal, we never miss
Feel your eyes, they all over me
Don't be shy, take control of me
Get the vibe, it's gonna be lit tonight
Gyal, we never miss, gyal, we never miss
No li-i-i-ie
Hypnotised, pour another one
It's alright, I know what you want
Get the vibe, it's gonna be lit tonight
Bada bang, bang, bang
No li-i-i-ie

[Verse 2: Sean Paul]
I'm so lit, so lit, my girl (See)
Suh lemme see yuh roll it, roll it, my girl (Ha)
Mi love it when yuh bend and fold it, now let mi bone it
And let mi own it, my girl (Woo)
Give yuh all the styles dat I have mastered
Hoist you up, baby girl, that's my word (Hey)
Give yuh di good lovin' that is preferred
You deserve it, so don't be scared (Hey)

[Pre-Chorus: Sean Paul]
It's hypnotic, the way you move
Let me acknowledge the way you do
And I would not lie, baby, you
Beam me up like Scotty (Baby girl)
It's so hypnotic, the way you move
That's why I wanted to get to you
And I would not lie, baby, you
Move so hypnotic

[Chorus: Dua Lipa & Sean Paul]
No li-i-i-ie
Gyal, we never miss
Feel your eyes, they all over me
Don't be shy, take control of me
Get the vibe, it's gonna be lit tonight
Gyal, we never miss, gyal, we never miss
No li-i-i-ie
Hypnotised, pour another one
It's alright, I know what you want
Get the vibe, it's gonna be lit tonight
Bada bang, bang, bang
No li-i-ie

[Bridge: Sean Paul & Dua Lipa]
Shake dat body, lemme see you just do it
Give dem hundred percent
No li-i-i-ie
Move dat body, lemme see you just do it
Gyal, gwaan represent
No li-i-i-ie
Shake dat body, lemme see you just do it
To the fullest extent
No li-i-i-ie
Move dat body, lemme see you just do it
Gyal, yuh magnificent
No li-i-i-ie

[Chorus: Dua Lipa & Sean Paul]
Feel your eyes, they're all over me
Don't be shy, take control of me
Get the vibe, it's gonna be lit tonight
Gyal, we never miss, gyal, we never miss
No li-i-i-ie
Hypnotized, pull another one
It's alright, I know what you want
Get the vibe, it's gonna be lit tonight
Gyal, we never miss, gyal, we never miss
No li-i-i-ie
Same suh wi do it
No li-i-i-ie
Suh wi set to it
No li-i-i-ie
Same suh wi do it
It's gonna be lit tonight
Bada bang, bang, bang, yo
No li-i-i-ie
Same suh wi do it
No li-i-i-ie
Suh wi set to it
No li-i-i-ie
Same suh wi do it
It's gonna be lit tonight
Bada bang, bang, bang
No li-i-ie"
12110,2ISPUUp4pzssWuR2Ic09vR,God Save The Queen - Remastered 2011,Queen,45,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),1975-11-21,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.17,0.293,7,-15.308,1,0.0369,0.754,0.857,0.279,0.24,117.483,75333,
28298,3B9xcYBh5jiPDb4gwHwx6O,Like You,Deepmaniak,24,1fJ1ivVJuchfnlYuhTXJWJ,Like You - Single,2015-12-15,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.748,0.524,10,-11.175,0,0.0484,0.00139,0.516,0.703,0.526,122.017,364069,
23667,14lgKkkbNsJl9fItqnEfpV,Arrogante,Irama,69,46NYpTTt8HCwKqyfXWgbbx,Arrogante,2019-05-24,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.722,0.772,11,-5.71,1,0.0458,0.154,0.0,0.337,0.687,102.009,196471,"[Testo di ""Arrogante""]

[Intro]
Ye ye ye
Irama

[Strofa 1]
Sono stato troppo crudo
Come un taglio con il sale
Ma la voglia che ho di prenderti e di farti mia non mi fa ragionare
E mi hai detto: ""Con me hai chiuso""
Sono stanco di aspettare
Ma se la bocca è fatta per tradire, il cuore per restare

[Ritornello]
E sono un arrogante
E non mi importa se non sei più dalla mia parte
Non è importante
E sono un arrogante
Tutte le volte che eri qui e ti ho messa da parte
Non è importante
Balla lentamente, oh, eh-oh
Senza dire niente, oh, eh-oh
Con la faccia al sole
La tua pelle che sa di sale, oh, eh-oh
Fallo lentamente, oh, eh-oh
Come fossimo io il giorno, tu la notte
Tu viso pulito, il mio pieno di botte
Io e te

[Strofa 2]
Come un cabaret
Sembri un cabaret e tu
Sembra quasi che non vuoi scherzare
Io sopra di te, uh
Tu sopra di me, tu
Calma, calma
Ehi, come Monnalisa ma con la mia camicia
Mi ricordo la tua amica, sembra una calamita
Ora allaccia la cintura che entriamo nella mia vita
Ti riporto a casa dopo che ti ho servita
Dai, vieni più vicino, sì, muovi quel bacino
La mano tra i capelli, sì, ancora, ancora
Dai, vieni più vicino, sul collo tuo respiro
La mano tra i capelli, ma l'altra dove va?
E lo so, la bocca è per tradire ma il cuore no (Andiamo, andiamo)

[Ritornello]
E sono un arrogante
E non mi importa se non sei più dalla mia parte
Non è importante
E sono un arrogante
Tutte le volte che eri qui e ti ho messa da parte
Non è importante
Balla lentamente, oh, eoh
Senza dire niente, oh, eoh
Con la faccia al sole
La tua pelle che sa di sale, oh, eoh
Fallo lentamente, oh, eoh
Come fossimo io il giorno, tu la notte
Tu viso pulito, il mio pieno di botte
Io e te

[Interludio]
Ora ho capito per te
Che sei importante

[Pre-Ritornello]
E sono un arrogante
E non mi importa se non sei più dalla mia parte

[Ritornello]
Non è importante
E sono un arrogante
Tutte le volte che eri qui e ti ho messa da parte
Non è importante
Balla lentamente, oh, eh-oh
Senza dire niente, oh, eh-oh
Con la faccia al sole
La tua pelle che sa di sale, oh, eh-oh
Fallo lentamente, oh, eh-oh
Come fossimo io il giorno, tu la notte
Tu viso pulito, il mio pieno di botte
Io e te"
20972,7h7bI2qpPJPsKtbiBO3Ph3,Desierto - Basslovd Remix,Gerstronik,1,4TGvE7HuNJAoiBXFAEjLHP,Desierto (Remixes),2018-08-24,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.824,0.845,4,-4.091,0,0.0778,0.0153,0.506,0.0819,0.849,105.023,175381,
25446,0e6pxMzwePXAxNuNzkmG3R,Too Good,Christian Kuria,45,6qKb0M3i1ao4rDwvd7f0Jc,Too Good,2018-12-28,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.734,0.326,5,-11.994,0,0.0835,0.24,1.61e-06,0.144,0.533,80.042,277500,"[Verse 1]
Girl, you’re a river
Of healing
I was certain that I wouldn’t last
And you are the answer
To questions
That I didn’t know my soul was asking

[Pre-Chorus]
My time's been wasted
Searching for light
When you’re the brightest thing in my life

[Chorus]
'Cause you're the water that runs forever
When I'm feeling like my well is running dry
And you're my center, you keep me tethered
Even when I drift away from time to time
Got me feeling like it's too good to be mine
Too good to be mine

[Verse 2]
I have been broken
And beaten
Yeah, the world knows how to break you down
But when pain blurs my vision
I won't worry
Because you always turn it back around

[Pre-Chorus]
My time's been wasted
Searching for light
When you're the brightest thing in my life

[Chorus]
'Cause you're the water that runs forever
When I'm feeling like my well is running dry
And you're my center, you keep me tethered
Even when I drift away from time to time
Got me feeling like it's too good to be mine
Too good to be mine

[Chorus]
'Cause you're the water that runs forever
When I'm feeling like my well is running dry
And you're my center, you keep me tethered
Even when I drift away from time to time
Got me feeling like it's too good to be mine
Too good to be mine
Got me feeling like it's too good to be mine
Too good to be mine
Got me feeling like it's too good to be mine
Too good to be mine"
19669,42QpgFFhu8SIKFK2dp0kUj,Vacaciones - Remix,Wisin,1,3wrNbs9BSa34YNOBeiWymd,Vacaciones (Remix),2017-03-06,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,0.702,0.93,6,-4.13,0,0.0674,0.0758,6.36e-05,0.368,0.585,96.027,258680,"Letra de ""Vacaciones (Remix)"" ft. Tito 'El Bambino', Zion & Lennox & Don Omar

[Intro: Don Omar, Wisin, Zion & Lennox, Tito 'El Bambino']
Don
The remix
Mamacita
El Patrón
Z Diddy
Doblete

[Verso 1: Don Omar]
Me desperté
Estamos borracho y frente a la arena
Y tropecé con dos tacones y aquellas botellas
Voy recordando
La rumba que hice estuvo buena
Y me encontré en amores como una sirena

[Pre-Coro: Wisin]
¿Pa’ qué seguir trabajando?
Yo sigo celebrando
Así la vida se vive mejor
Anoche fue una locura
Mañana es otra aventura
Quizás pasado me olvide de hoy
¿Pa’ qué seguir trabajando?
Yo sigo celebrando
Así la vida se vive mejor
Anoche fue una locura
Mañana es otra aventura
Quizás pasado me olvide de hoy

[Coro: Don Omar, Wisin]
Yo no necesito vacaciones
Ni dolores de cabeza
Solo me bastan mis amigos
Y un traguito de cerveza
Yo no necesito vacaciones
Ni dolores de cabeza
Sólo quiero que me avisen
Si esta noche hay una fiesta

Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando
Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando

[Verso 2: Lennox]
Ay, yo quiero vacilar
Tráete a la vecina que subió la adrenalina
Y hoy la vamos a formar
Mi gente está disfrutando
Las botellas siguen llegando
¿Pa' qué vacacionar?
Si con las nenas bien yo la estoy pasando, uh oh

[Coro: Zion, Wisin]
Yo no necesito vacaciones
Ni dolores de cabeza
Solo me bastan mis amigos
Y un traguito de cerveza
Yo no necesito vacaciones
Ni dolores de cabeza
Sólo quiero que me avisen
Si esta noche hay una fiesta

Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando
Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando

[Verso 3: Wisin]
Me levanté de la cama y la rumba me llama
24/7 en busca de una dama
Se me olvida la fama y el trago se derrama
Y sigo guayando y bailando hasta que los pies se me inflaman
Yo sé que tú quieres, yo también quiero
No pongo, pero quiero ser el primero
Si me pides un beso, lo exagero
Tú sabes, el vaquero
El que anda con la cubana y el sombrero

[Puente: Zion]
Ahora es que tú te mueves solita, tu cuerpo lo necesita
Ahora es ponte una mano en la cadera
Y en la otra, otra cervecita
¡Qué bien te ves!
No quiero vacaciones, sólo a ti mujer
No necesito más nada

[Pre-Coro: Don Omar]
¿Pa’ qué seguir trabajando?
Yo sigo celebrando
Así la vida se vive mejor
Anoche fue una locura
Mañana es otra aventura
Quizás pasado me olvide de hoy
¿Pa’ qué seguir trabajando?
Yo sigo celebrando
Así la vida se vive mejor
Anoche fue una locura
Mañana es otra aventura
Quizás pasado me olvide de hoy

[Coro: Tito 'El Bambino', Wisin]
Yo no necesito vacaciones
Ni dolores de cabeza
Solo me bastan mis amigos
Y un traguito de cerveza
Yo no necesito vacaciones
Ni dolores de cabeza
Sólo quiero que me avisen
Si esta noche hay una fiesta

Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando
Lelo lero lai, sudando
Lelo lero lai, guayando
Lelo lero lai, perreando
Lelo lero lai, vacilando"
31157,6sJnrJ60TRri1N9cADnFZy,Sunglasses At Night - Misha Klein Remix,Lissat,2,0Me38CIL5ni9QHFi4KjHM1,"One Night In Heaven, Vol. 20 (Mixed & Selected by Sergio Bennett & Coopdown)",2017-06-02,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.766,0.708,8,-7.345,1,0.0481,0.00269,0.334,0.139,0.724,121.997,381639,
2767,2HzMIJjLgXGbfSWzQlrKtZ,Sufrir,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.718,0.836,1,-5.28,1,0.0356,0.009,0.014,0.124,0.77,112.016,225493,"[Letra de ""Sufrir""]

[Verso 1]
Desde ya voy entendiendo que hay un solo lugar
Donde parten los deseos y ya quiero llegar
Y también se que ya puedo acercarte a mi
Y despacio me encamino sin el todo decir

[Pre Coro]
Cuando pienso en que tú no sabes bien
El deseo que puede ser
Yo detecto que eres de platino

[Coro]
Y así verás
Que mi verdad
También será
Esa misma verdad
Que te lleva a pasar por sufrir

[Post Coro]
Yeah, así, yeah, así
Así, así, let's do it!

[Verso 2]
Desde que nos conocimos que te puedo marcar
Con el paso que tranquila yo me quiero quedar
Porque ahora que lo pienso la verdad es así
Es difícil aceptar que hay que pasar por sufrir

[Pre Coro]
Cuando pienso en como eres tú
Y el recuerdo prende mi luz
Yo detecto que eres de platino

[Coro]
Y así verás
Que mi verdad
También será
Esa misma verdad
Que te lleva a pasar por sufrir

Y verás
Que mi verdad
También será
Esa misma verdad
Que te lleva a pasar por sufrir

[Puente]
Ever since we first met
I let you think that I wanted to move slowly
But now that I think about it
The truth is the only way

Sufrir
Sufrir

[Coro]
Y así verás
Que mi verdad
También será
Esa misma verdad
Que te lleva a pasar por sufrir

[unintelligible]"
5659,1mZxvQwXxNivipBi5IQqGM,Desolate Blur,Jobii,53,3cvJ8wtThvB996WHIyJtTP,Berk Jam,2019-07-12,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.267,0.321,6,-12.369,1,0.0269,0.883,0.94,0.0871,0.0394,77.204,183146,
13879,113VT0dXCsqDAAfe8JQ2xm,Grace,Jeff Buckley,12,07Fr36M0hRPJrSJMFWGnvD,Grace (Legacy Edition),1994,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.546,0.865,2,-5.704,1,0.0455,0.113,3.08e-05,0.246,0.239,128.014,322147,"[Verse 1]
There's the moon asking to stay
Long enough for the clouds to fly me away
Well it's my time coming, I'm not afraid, afraid to die
My fading voice sings of love
But she cries to the clicking of time, oh, time

[Chorus]
Wait in the fire, wait in the fire
Wait in the fire, wait in the fire
Fire

[Verse 2]
And she weeps on my arm
Walking to the bright lights in sorrow
Oh drink a bit of wine, we both might go tomorrow, oh my love
And the rain is falling and I believe my time has come
It reminds me of the pain I might leave, leave behind

[Chorus]
Wait in the fire, wait in the fire
Wait in the fire, wait in the fire
Fire

[Bridge]
(It reminds me of the pain)
I might leave, leave behind
Oh-oh

[Verse 3]
And I feel them drown my name
So easy to know and forget with this kiss
And I'm not afraid to go but it goes so slow
Oh, oh, yeah

[Outro]
Wait in the fire, wait in the fire
Oh, oh, oh, yeah-yeah
Wait in the fire, wait in the fire
Oh, wait, wait, wait
Wait in the fire, wait in the fire
Hey, wait
Wait in the fire, wait in the fire
Oh, oh-oh-oh-oh, yeah"
14664,7a90KTDVjWGavOHJ06oaAy,Black Gold (Edit),Editors,40,7rArmgvJjEoIo3n2IZO0tK,Black Gold,2019-09-05,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.406,0.931,2,-5.392,1,0.046,0.0565,3.05e-06,0.456,0.579,180.054,221457,
8593,1BfhP6zvuPyM9u8xFrQGC4,Ante Up (Robbin Hoodz Theory),M.O.P.,32,2Lx3B3MPhIkMHDX66UTLaS,"B2K Presents ""You Got Served"" Soundtrack",2000,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.646,0.889,1,-4.449,1,0.204,0.0063,7.74e-05,0.872,0.852,94.113,232373,"[Intro: Funkmaster Flex]
You nah mean?
It's gettin' ready to go down
Funkmaster Flex, Tunnel style
Shout to Big Kap, Cipha Sounds
M.O.P. ante up in the fuckin' background
For the real niggas, you nah mean?
Shout to Brooklyn, Queens
Long Island, Staten Island
Uptown Harlem, where the BX
All my real niggas with the 20 inches outside
You nah mean?
Fake niggas get the fuck out
And hold on to yo' shit, you nah mean?
Funk Flex, one time for your motherfuckin' mind
One!

[Verse 1: Lil' Fame]
Take minks off! (Uh!) Take things off! (Uh!)
Take chains off! (Uh!) Take rings off! (Uh!)
Bracelets is yapped, Fame came off!
(Ante up!) Everything off!
Fool, what you want? We stiflin' fools
Fool, what you want? Your life or your jewels?
The rules (Back 'em down), next thing (Pat 'em down)
Respect mine, we Brooklyn bound (Bound!) now (Now!)

[Verse 2: Billy Danze]
Brownsville, home of the brave
Put in work in the street like a slave
Keep a rugged dress code, always in distress mode
(That shit gon' send you to your grave!) So?
You think I don't know that? (Blaow!) Nigga hold that! (Blaow!)
Nigga hold that! (Blaow!) Nigga hold that!
From the street, cousin, you know the drill
I'm nine hundred and ninety-nine thou short of a mill

[Chorus: Lil' Fame & Billy Danze]
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
It's the perfect timing, you see the man shinin'
Get up off them goddamn diamonds!
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
Get him, get him, get him! Hit him, hit him, hit him
Yap him! Zap him! Yap him! Zap him!

[Verse 3: Lil' Fame]
Them thugs you know ain't friendly
Them jewels you rock, make 'em envy
You thinkin' it's all good, you creep through a small hood
Goons comin' up outta the cut for your goods and they all should
Ante up! (Yap that fool!)
You want big money, kidnap that fool
If you up in the club, I've got your pis-tal money
Catch them fools at the bar for that Cristal money

[Verse 4: Billy Danze]
The '87 stickup kids (What you niggas sayin'?)
Get the fuck up out that 740, shorty, I ain't playin'
It's flash that thang time (Bang!), bang time
(Ante up!) Nigga, it's game time
Hand over the ring, kick over the chain
Gimme the fuckin' watch before I pop one in your brain
Stop playin' these childish games with me
Representin' 1-718 dangerously, nigga

[Chorus: Lil' Fame & Billy Danze]
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
It's the perfect timing, you see the man shinin'
Get up off them goddamn diamonds!
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
Get him, get him, get him, get him! Hit him, hit him, hit him, hit him
And then yap him! Yap him! Zap him!

[Verse 5: Lil' Fame]
I'm a street regulator, true player hater
Get back down, make yo' ass a MAC sprayer hater
Things that we need: money, clothes, weed
Indeed, hot food, booze, essentials, credentials
Code of the streets, owners who creep
Slow when you sleep, holdin' the heat
Put holes in your Jeep, respect the streets
It's the L-I-L F-A-M-E

[Verse 6: Billy Danze]
Yeah, nigga Danze, gave you a chance
'Cause I blasted yo' man I'm in the wrong?
He said he was strong
I had reason to believe he had some shit up his sleeve all along (So?)
Fuck you, Your Honor! Check my persona
I’m strung out off of Old Gold and marijuana
I'ma do what I wanna, quiet as kept (Raise hell!)
Til' I'm expired and stretched, yes Lord

[Chorus: Lil' Fame & Billy Danze]
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
It's the perfect timing, you see the man shinin'
Go and get them goddamn diamonds!
(Ante up!) Yap that fool!
(Ante up!) Kidnap that fool!
Get him, get him, get him! Hit him, hit him, hit him
Yap him! Zap him! Yap him! Yap him!

[Outro: Lil' Fame & Billy Danze]
Hahahahahahaha, fuck
Nigga!
What's up? What's up? What's up? Fuck
(First Family, First Family, First Family)
Motherfucker!
Yeah!"
